61,Never-worked,77516,Preschool,13, Never-married, Adm-clerical, Not-in-family, White, Male,2174,0,16,Mexico, <=50K
71,Never-worked,48433,Preschool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,14,United-States, <=50K
66,Never-worked,245317,Doctorate,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,22,India, <=50K
79,Private,431745,Doctorate,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,14,India, <=50K
74,Never-worked,436006,1st-4th,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,19,India, <=50K
69,Never-worked,224943,Doctorate,10, Married-spouse-absent, Prof-specialty, Unmarried, Black, Male,0,0,23,Mexico, <=50K
79,State-gov,167990,Preschool,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,16,United-States, >50K
70,Private,217054,Preschool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,17,India, >50K
69,Never-worked,298834,1st-4th,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15,Mexico, <=50K
66,State-gov,125000,Preschool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25,United-States, >50K
70,Private,123983,1st-4th,13, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,13,United-States, <=50K
77,Private,155489,1st-4th,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,9,Mexico, >50K
63,Never-worked,284834,1st-4th,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,2885,0,11,India, <=50K
76,Never-worked,212495,Preschool,13, Never-married, Exec-managerial, Own-child, White, Male,0,1340,22,United-States, <=50K
72,Private,32124,Doctorate,5, Never-married, Other-service, Own-child, Black, Male,0,0,22,United-States, <=50K
77,State-gov,246891,1st-4th,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,18,India, <=50K
60,Never-worked,141483,Doctorate,5, Divorced, Other-service, Not-in-family, White, Female,0,0,17,United-States, <=50K
75,Never-worked,31985,Doctorate,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,10,Mexico, <=50K
64,Private,170800,1st-4th,10, Never-married, Farming-fishing, Own-child, White, Female,0,0,7,Mexico, <=50K
62,State-gov,166295,Preschool,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,2339,13,India, <=50K
61,State-gov,231286,1st-4th,10, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,15,United-States, <=50K
69,Never-worked,159322,Doctorate,9, Divorced, Other-service, Unmarried, White, Male,0,0,20,United-States, <=50K
71,State-gov,176026,Preschool,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,18,Mexico, <=50K
64,Private,118025,1st-4th,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,21,Mexico, >50K
67,Private,26898,Preschool,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,16,India, <=50K
62,Never-worked,232628,1st-4th,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,13,India, <=50K
72,State-gov,85995,1st-4th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19,United-States, >50K
66,State-gov,125421,Doctorate,14, Divorced, Exec-managerial, Unmarried, White, Female,0,0,14,India, >50K
69,Never-worked,245305,Preschool,6, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,21,United-States, >50K
79,State-gov,73493,1st-4th,10, Divorced, Other-service, Not-in-family, White, Female,0,0,5,Mexico, <=50K
75,State-gov,197058,Preschool,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,4,India, <=50K
66,Never-worked,122116,Doctorate,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,14,United-States, <=50K
61,Never-worked,75742,1st-4th,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,11,Mexico, <=50K
66,Private,214731,Preschool,6, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,9,United-States, <=50K
69,Private,265954,Preschool,9, Separated, Other-service, Not-in-family, Black, Male,0,0,7,Mexico, <=50K
62,Private,197156,Preschool,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,10,India, <=50K
65,State-gov,162245,Doctorate,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1628,12,United-States, <=50K
61,State-gov,203070,1st-4th,9, Separated, Protective-serv, Not-in-family, White, Male,0,0,18,Mexico, <=50K
78,Never-worked,165695,1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20,Mexico, <=50K
60,Never-worked,473040,Preschool,3, Divorced, ?, Not-in-family, White, Male,0,0,5,India, <=50K
65,Private,168107,1st-4th,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,13,United-States, <=50K
66,Never-worked,163494,Preschool,6, Never-married, Sales, Own-child, White, Male,0,0,9,United-States, <=50K
72,Private,180342,Doctorate,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,12,Mexico, <=50K
62,State-gov,122381,Doctorate,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,13,India, >50K
65,Never-worked,148069,1st-4th,6, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,7,India, <=50K
69,Private,200973,Preschool,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,18,India, <=50K
69,Private,130806,Preschool,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20,India, <=50K
68,Private,117148,Doctorate,4, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,14,Mexico, <=50K
70,Private,213977,Doctorate,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,14,United-States, <=50K
69,Private,134768,Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,11,United-States, >50K
76,State-gov,139338,Doctorate,8, Divorced, Transport-moving, Unmarried, Black, Male,0,0,26,India, <=50K
64,Private,315877,1st-4th,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,23,United-States, <=50K
76,Never-worked,195124,Preschool,9, Never-married, Sales, Not-in-family, White, Male,0,0,21,Mexico, <=50K
68,State-gov,352057,Preschool,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,11,India, <=50K
60,Private,236684,1st-4th,10, Never-married, Other-service, Other-relative, Black, Female,0,0,20,Mexico, <=50K
70,Private,208447,Doctorate,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,23,United-States, <=50K
61,Private,149640,1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,17,Mexico, <=50K
77,State-gov,111177,Doctorate,13, Widowed, ?, Not-in-family, White, Female,25124,0,15,United-States, >50K
75,State-gov,154342,1st-4th,4, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,5,United-States, <=50K
79,State-gov,141459,Preschool,9, Separated, Other-service, Other-relative, Black, Female,0,0,14,Mexico, <=50K
76,State-gov,111797,Preschool,10, Never-married, Other-service, Not-in-family, Black, Female,0,0,21,India, <=50K
67,Never-worked,111900,Preschool,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,8,India, <=50K
70,Never-worked,78707,Doctorate,7, Never-married, Other-service, Not-in-family, Black, Male,0,0,12,India, <=50K
67,Private,160574,Doctorate,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,17,India, <=50K
67,Private,174714,1st-4th,10, Never-married, ?, Own-child, White, Male,0,0,22,United-States, <=50K
60,Never-worked,62534,Doctorate,13, Never-married, ?, Own-child, Black, Female,0,0,14,Mexico, <=50K
65,Never-worked,216907,Preschool,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,13,India, >50K
66,State-gov,198148,Preschool,10, Never-married, Other-service, Own-child, White, Male,0,0,10,United-States, <=50K
66,Never-worked,124265,1st-4th,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15,United-States, <=50K
78,State-gov,261059,1st-4th,6, Separated, ?, Own-child, White, Male,2176,0,16,United-States, <=50K
64,Private,208137,Doctorate,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,14,India, <=50K
65,Never-worked,257250,Preschool,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,14,India, <=50K
79,Never-worked,147253,Preschool,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,20,India, <=50K
76,Never-worked,244268,1st-4th,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,9,India, <=50K
77,Never-worked,213255,1st-4th,9, Widowed, ?, Not-in-family, White, Female,0,0,17,India, <=50K
62,State-gov,266912,Preschool,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,11,Mexico, >50K
76,State-gov,169104,1st-4th,13, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,15,India, <=50K
65,Private,200511,Doctorate,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,10,India, <=50K
79,Never-worked,128715,Doctorate,9, Divorced, Adm-clerical, Not-in-family, White, Male,10520,0,9,India, >50K
75,Never-worked,65535,1st-4th,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,11,India, <=50K
75,State-gov,103395,1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12,Mexico, >50K
62,State-gov,71046,Preschool,10, Divorced, Exec-managerial, Unmarried, White, Male,0,0,18,India, <=50K
79,Never-worked,125442,Doctorate,9, Divorced, Craft-repair, Own-child, White, Male,0,0,14,United-States, <=50K
65,State-gov,169188,Doctorate,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,8,United-States, <=50K
60,Never-worked,121471,Doctorate,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,13,United-States, <=50K
69,Private,207281,1st-4th,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,23,Mexico, <=50K
75,State-gov,46097,Doctorate,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,14,India, <=50K
63,Private,206671,1st-4th,10, Never-married, ?, Own-child, White, Male,1055,0,23,United-States, <=50K
64,Never-worked,98361,1st-4th,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,12,Mexico, >50K
76,Never-worked,322143,1st-4th,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,16,Mexico, <=50K
62,Private,149184,Preschool,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,13,India, >50K
78,Private,119829,Preschool,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,19,Mexico, <=50K
78,Never-worked,910398,1st-4th,13, Never-married, Sales, Not-in-family, Black, Female,0,0,17,Mexico, <=50K
67,Private,176570,Doctorate,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,6,Mexico, <=50K
67,Never-worked,216129,1st-4th,13, Never-married, Sales, Not-in-family, White, Male,0,0,9,United-States, <=50K
77,Private,27207,Preschool,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,13,Mexico, <=50K
78,Private,68830,Doctorate,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,9,United-States, <=50K
69,State-gov,178818,1st-4th,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,15,Mexico, <=50K
70,Private,236944,Preschool,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,16,United-States, >50K
61,Never-worked,273771,1st-4th,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,6,Mexico, <=50K
67,State-gov,318533,1st-4th,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19,Mexico, <=50K
72,State-gov,451940,1st-4th,9, Never-married, ?, Unmarried, Black, Female,0,0,14,Mexico, <=50K
64,Private,102318,1st-4th,9, Separated, Craft-repair, Own-child, White, Male,0,0,19,Mexico, <=50K
67,Never-worked,379350,Preschool,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,16,India, <=50K
69,Private,21095,Doctorate,10, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,7,India, <=50K
76,Never-worked,211547,Preschool,8, Divorced, Sales, Not-in-family, White, Female,0,0,9,India, <=50K
78,State-gov,85272,1st-4th,12, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,13,India, >50K
61,Never-worked,46406,1st-4th,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,12,United-States, >50K
62,Private,53833,Preschool,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,21,United-States, >50K
74,Never-worked,161007,Preschool,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,5,United-States, <=50K
75,State-gov,53707,1st-4th,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,13,India, >50K
74,State-gov,370119,Doctorate,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,13,Mexico, >50K
67,State-gov,310907,Preschool,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,11,United-States, <=50K
78,State-gov,375833,Doctorate,7, Never-married, Craft-repair, Other-relative, White, Male,0,0,13,Mexico, <=50K
61,Never-worked,107513,1st-4th,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,9,United-States, <=50K
79,Private,58683,Doctorate,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,12,United-States, >50K
71,State-gov,179557,Doctorate,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,20,United-States, >50K
72,Private,70240,Doctorate,9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15,Mexico, <=50K
78,Never-worked,147206,Preschool,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,15,Mexico, <=50K
63,Never-worked,175548,1st-4th,9, Never-married, Other-service, Not-in-family, Other, Female,0,0,22,India, <=50K
64,Private,163174,Doctorate,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19,Mexico, >50K
64,Never-worked,126010,1st-4th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12,United-States, <=50K
65,Never-worked,147876,Preschool,13, Married-civ-spouse, Sales, Wife, White, Female,15024,0,19,Mexico, >50K
79,Never-worked,428350,Doctorate,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,1740,10,United-States, <=50K
64,Never-worked,200904,1st-4th,12, Married-civ-spouse, ?, Wife, Black, Female,0,0,15,United-States, <=50K
75,Never-worked,328466,1st-4th,7, Married-civ-spouse, Other-service, Husband, White, Male,2407,0,11,India, <=50K
72,Never-worked,258973,Preschool,9, Divorced, Other-service, Not-in-family, White, Female,0,0,22,Mexico, <=50K
75,Private,345969,1st-4th,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,7,Mexico, >50K
67,State-gov,127796,Preschool,3, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,17,United-States, <=50K
78,Private,405723,Doctorate,2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,25,India, <=50K
68,Never-worked,175942,1st-4th,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,23,United-States, >50K
70,State-gov,284196,Doctorate,6, Divorced, Other-service, Not-in-family, White, Female,0,0,17,United-States, <=50K
72,Never-worked,89718,Preschool,9, Never-married, Sales, Not-in-family, White, Female,2202,0,18,Mexico, <=50K
75,Never-worked,175761,Preschool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,12,United-States, >50K
65,Private,206369,Preschool,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178,0,19,India, >50K
67,State-gov,158993,Preschool,9, Divorced, Other-service, Other-relative, Black, Female,0,0,15,United-States, <=50K
72,Never-worked,285066,Doctorate,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,14,India, >50K
61,Never-worked,126754,1st-4th,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,18,Mexico, >50K
76,State-gov,209280,Doctorate,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,6514,0,15,Mexico, >50K
75,State-gov,52888,1st-4th,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,11,United-States, <=50K
67,State-gov,133821,Preschool,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,15,India, >50K
67,State-gov,240763,Preschool,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,19,India, <=50K
78,State-gov,39054,Preschool,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,19,United-States, <=50K
62,Never-worked,119272,Preschool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,9,Mexico, >50K
69,State-gov,143372,Preschool,6, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,21,India, <=50K
69,Never-worked,323421,Doctorate,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,14,India, <=50K
77,Private,136028,Doctorate,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,7,Mexico, <=50K
64,State-gov,163189,Preschool,9, Never-married, Sales, Own-child, White, Male,0,0,13,Mexico, <=50K
66,Never-worked,202729,1st-4th,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,8,United-States, <=50K
78,Never-worked,421871,Preschool,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,19,India, >50K
75,Never-worked,120277,1st-4th,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,9,Mexico, >50K
73,State-gov,211798,Preschool,9, Separated, ?, Unmarried, White, Female,0,0,13,Mexico, <=50K
67,Private,198901,Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,7,India, <=50K
67,State-gov,214617,Preschool,10, Never-married, Sales, Own-child, White, Male,0,0,7,United-States, <=50K
62,Private,179715,1st-4th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,6,India, <=50K
65,Never-worked,107231,Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2002,19,Mexico, <=50K
65,State-gov,110355,Preschool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,16,Mexico, >50K
79,Never-worked,184378,Doctorate,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,21,Mexico, <=50K
76,Private,273454,Preschool,4, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,17,Mexico, <=50K
63,Private,443040,Preschool,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,7,India, <=50K
60,State-gov,71701,Preschool,9, Divorced, ?, Unmarried, White, Female,0,0,16,United-States, <=50K
75,Private,160151,Preschool,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,11,Mexico, >50K
64,Never-worked,107991,1st-4th,7, Never-married, Sales, Not-in-family, White, Male,0,0,10,United-States, <=50K
